name,country_code,Maid’s ID
THALASSERY KERALA,IND,
HUNZA,PAK,
KISUMU WEST,KEN,
TIJO,ETH,
KANUNGU,UGA,
KALWARI MADHYA PRADESH,IND,
RARIEDA KEN,KEN,
KUSHI NAGAR UTTAR PRADESH,IND,
FANDRIANA,MDG,
SIBU ABADIR,ETH,
BOZESABOLA,ETH,
PIKIT COT,PHL,
PATAHI BIHAR,IND,
KADAKKAVUR KERALA,IND,
WARA BAIKA PUNJAB,IND,
DHANKUTA,NPL,
ABOHAR PUNJAB,IND,
MIRAJ MAHARASHTRA,IND,
MALSIAN PUNJAB,IND,
GARCHITORENA C S,PHL,
PATEROS MM,PHL,
ISABELA CITY,PHL,
KIREMA,UGA,
SRUNGAVRUKSHAM ANDHRA PRADESH,IND,
AVISSAWELLA,LKA,
JAIPUR RAJASTHAN,IND,
KISUMU EAST KEN,KEN,
BARUGO LEYTE,PHL,
MALINDI,KEN,
MATUWAGALA WATTA,LKA,
LUCENA ILOILO,PHL,
ABOSA,ETH,
KODUMON KERALA,IND,
MOOLAMCODE KERALA,IND,
POTTA KERALA,IND,
MUKONO MAIN HOSPITAL,UGA,
BALBALAN K APAYAO,PHL,
NARSAPUR ANDHRA PRADESH,IND,
KAROOR KARNATAKA,IND,
ALORAN MIS OC,PHL,
KEDIRI,IDN,
CEBU,PHL,
DINAGAT SGO DN,PHL,
STO TOMAS ISA,PHL,
KANKINARA WEST BENGAL,IND,
NAMBASHI KHULLEN MANIPUR,IND,
LIMBE,CMR,
SAN JUAN RIZAL,PHL,
KILEMBE,UGA,
KYANJA,UGA,
LIRA,UGA,
TULUNAN NO COTABATO,PHL,
BALBALAN K APO,PHL,
TAMPILISAN ZDN,PHL,
DASAN TUMBU,IDN,
TENTULIA WEST BENGAL,IND,
BANGA AKLAN,PHL,
CALAMBA CITY,PHL,
ALABAT QUEZON,PHL,
BHELAVA TOLI JHARKHAND,IND,
SAGBAYAN BOHOL,PHL,
KUMARAKOM KERALA,IND,
NABUNTURAN COMV,PHL,
BANGANGTE,CMR,
PASIL K APAYAO,PHL,
MUHEZA,TZA,
KALAYAAH LAGUNA,PHL,
ALMERIA BILIRAN,PHL,
KAGANDO,UGA,
TRANS NZOIA WEST KEN,KEN,
QUIRINO ILS SR,PHL,
PANABO DVO,PHL,
BATI LEJANO,ETH,
TAGUIG CITY,PHL,
DFA DAVAO,PHL,
GHAZIABAD UTTAR PRADESH,IND,
FLORA APAYAO,PHL,
BIRUNDUMA,UGA,
NEW BATA DAVAO,PHL,
KWEKWE,ZWE,
WARAKAPOLA,LKA,
SKAB,PHL,
TSAEDA EMEBA,ETH,
PERINJANAM KERALA,IND,
ANANO SHISHO,ETH,
SWABI,PAK,
BURDWAN WEST BENGAL,IND,
BAKINGIA ODISHA,IND,
GUNCHRE,ETH,
MASANDA,UGA,
SAMBAIA BENDUGU,SLE,
PONNANI KERALA,IND,
ADOOR KERALA,IND,
A CASTANEDA NV,PHL,
BALUTAN CAM SUR,PHL,
SHIGRA MURUD MAHARASHTRA,IND,
MEIGANGA,CMR,
KHANDWA MADHYA PRADESH,IND,
PASPATI VILLAGE MANIPUR,IND,
PATASHPUR WEST BENGAL,IND,
RAJAVARAM ANDHRA PRADESH,IND,
BIHAR BIHAR,IND,
BEDAR BALNOI JAMMU AND KASHMIR,IND,
JAJURA,ETH,
SANG DHESIAN PUNJAB,IND,
SOROTI,UGA,
COLUMBIO S KUD,PHL,
MERU KEN,KEN,
BISLIG SURIGAO DS,PHL,
KANNUR CANT KERALA,IND,
WARIYAPOLA,LKA,
BELVAI KARNATAKA,IND,
ARAGALUR TAMIL NADU,IND,
CHICHALIM GOA,IND,
BOLO,ETH,
ASEB,ETH,
MANAPPARAI TAMIL NADU,IND,
WOYOGEBRHEL,ETH,
MEDEBAYZANA,ETH,
UWAKELE WATTA,LKA,
LIMU LEMAN,ETH,
SAPERA,ETH,
BUTAMBALA,UGA,
PEDDAAMBERPET TELANGANA,IND,
CHITTOOR ANDHRA PRADESH,IND,
TINTO,CMR,
NADAYARA KERALA,IND,
GHOGA PUNJAB,IND,
BELUR KARNATAKA,IND,
BALLARI KARNATAKA,IND,
PASSARA,LKA,
BALLIA UTTAR PRADESH,IND,
NDEEBA,UGA,
NGANDO,UGA,
KYAZANGA,UGA,
MAIMBUNG SULU,PHL,
MISAMIS OCC,PHL,
NAJUAN OR MDO,PHL,
MIGORI KEN,KEN,
KABACAN COT,PHL,
DERA GHAZI KHAN PAK,PAK,
MONREAL MASBATE,PHL,
ELATHURUTHY KERALA,IND,
KAYAPA N VIZ,PHL,
WRIGHT SAMAR,PHL,
LICUAN BAAY ABRA,PHL,
FRANCISCO SO LTE,PHL,
NARASAPUR ANDHRA PRADESH,IND,
BETUL MADHYA PRADESH,IND,
DANSHE,ETH,
MORATUWA,LKA,
KUNDALASSERI KERALA,IND,
MOLO KEN,KEN,
BALAYAN BATANGAS,PHL,
NATHOWAL PUNJAB,IND,
KULATHUPUZHA KERALA,IND,
KADAPPURAM KERALA,IND,
VAIKOM KERALA,IND,
JACHO,ETH,
NEW BATAAN DDN,PHL,
NANO,ETH,
GONDI ANDHRA PRADESH,IND,
HARIPAD KERALA,IND,
MANJOOKULAM KERALA,IND,
DIGOS CITY,PHL,
BORA PUNJAB,IND,
KITI,UGA,
VELLIYAD KERALA,IND,
KAVIYOOR KERALA,IND,
AICKAD KERALA,IND,
SIMDEGA JHARKHAND,IND,
MAHABAGE,LKA,
NGAPUTAW,MMN,
BARKAPAL ESTATE,LKA,
NKAWERATIYA,LKA,
MADIPOLA,LKA,
KASARGOD KERALA,IND,
UWAKALE WATHTHA,LKA,
CHELAKODE KERALA,IND,
BADDEGAMA,LKA,
KOKRI BUTRA PUNJAB,IND,
KAUNKE KHURD PUNJAB,IND,
PULLUR KERALA,IND,
SURHU LOHRA GARHA JHARKHAND,IND,
SHIMLA HIMACHAL PRADESH,IND,
APRA PUNJAB,IND,
CHABHAL KALAN PUNJAB,IND,
KALLUMALA KERALA,IND,
MANGARPATTI BIHAR,IND,
DHARMKOT RANDHAWA PUNJAB,IND,
KOIPURAM KERALA,IND,
BOKHIRA JUNAGADH GUJARAT,IND,
SALYAN,NPL,
ISULAN S KUD,PHL,
COTABATO,PHL,
TURBO,KEN,
CHHURUNI ODISHA,IND,
MAGALLANES ADN,PHL,
ROURKELA ODISHA,IND,
CHANDANAPPALLI KERALA,IND,
MENGO,UGA,
TELDENIYA,LKA,
MALLIPUDI ANDHRA PRADESH,IND,
KALANJOOR KERALA,IND,
PALU,IDN,
GAYAZA,UGA,
LAMU KEN,KEN,
ASIBEL WACHE,ETH,
SHSEGO,ETH,
LEDISA,ETH,
AMBALANTOTA,LKA,
DYALPUR PUNJAB,IND,
PANIJHARIA ODISHA,IND,
AMTALA WEST BENGAL,IND,
SEDI CHANKA,ETH,
MAWOKOTA,UGA,
KIRULAPONE,LKA,
ANSARO,ETH,
KIRINYAGA CENTRAL,KEN,
BOLO GIYORGIS,ETH,
ASARIPATTE TAMIL NADU,IND,
BULILIMAMANGWE,ZWE,
DARAM W SAMAR,PHL,
GLORIA MDO OR,PHL,
MAWLAMYINE,MMN,
UMAYATTUKARA KERALA,IND,
MYITTHAR,MMN,
SIDAMA,ETH,
WENCHI,ETH,
KEBATA,ETH,
AKIYA,ETH,
ADULLA,ETH,
TACHARMACHIHO,ETH,
AMBATOLAMPY,MDG,
TALATAMATY AMBOHIDRATRIMO,MDG,
HA MAJARA,ETH,
GUNCHERE,ETH,
AZEBA,ETH,
DIGELU KIDAME,ETH,
BUSHA,ETH,
ETHIOPIAN,ETH,
KAMPTEE MAHARASHTRA,IND,
CHAMPARAN BIHAR,IND,
RAMANATHAPURAM TAMIL NADU,IND,
PUTHIYAKAVU KERALA,IND,
ATHIRUNKAL KERALA,IND,
NAGERCOIL TAMIL NADU,IND,
UMARGAM VALSAD GUJARAT,IND,
JOVELLAR ALBAY,PHL,
KAWEMPE,UGA,
WADAKKANCHERY KERALA,IND,
THOOTHUKUDI TAMIL NADU,IND,
MUTYALAVARIPALEM AP,IND,
ZUMARRAGA SAMAR,PHL,
PV CORPUZ MBT,PHL,
NAROK SOUTH,KEN,
GUIMARAS ILOILO,PHL,
PERADENIYA,LKA,
KUTTANAD KERALA,IND,
MALIPURAM KERALA,IND,
MUNDUR KERALA,IND,
MARBURG,NGA,
PARAMESWARAM KERALA,IND,
KYENJOJO,UGA,
KAGADI,UGA,
LIBUNGAN COT,PHL,
ROSALES BGN,PHL,
TRANSNZOIA WEST KEN,KEN,
UPPLI PUNJAB,IND,
RONGO KEN,KEN,
JEMBER,IDN,
S AGUAK MGD,PHL,
HIRIPITIYA,LKA,
RAMBUKKANA,LKA,
HENAN,PHL,
SAN VICENTE PAL,PHL,
S TEODORO OR KDO,PHL,
HAMA,ETH,
ANKOBER,ETH,
STA CATALINA I S,PHL,
NEGROS OCCIDENTAL,PHL,
KAJIADO NORTH,KEN,
SELANGOR,ESP,
CHANOCHELBA,ETH,
KADAWATHA,LKA,
THARBAUNG,MMN,
HOLGUIN CUB,UGA,
GORA SERITI,ETH,
VARANASI UTTAR PRADESH,IND,
ORAN,DZA,
GINCHE,ETH,
GOMA,ETH,
WEMBERA,ETH,
GAYNT,ETH,
DEBRE ELYAS,ETH,
LUBANG OC MDO,PHL,
DALLA,MMN,
CHITUNGWIZA,ZWE,
NYANDAHUA NORTH,KEN,
WOREBABO,ETH,
KISHE,ETH,
SHANKARAMPET A TELANGANA,IND,
KELALA,ETH,
SAGURE,ETH,
LASTA,ETH,
AMECHOWATO,ETH,
LUWAGA,ETH,
EZHA,ETH,
TERE,ETH,
KOTU,ETH,
JESA,ETH,
SODU,ETH,
LEGAMBO,ETH,
SIDI SLIMANE,MAR,
BUNO BEDELE,ETH,
LEBANON,PHL,
TAUNGGYI,PHL,
PUERTO PRINCESA CITY,PHL,
CHIDAMBARAM TAMIL NADU,PHL,
DUBAI,PHL,
AURANGABAD,PHL,
SHARJAH,PHL,
SANTIAGO CITY,PHL,
KANAT LIBANO,PHL,
NAWALPARASI  WEST,NPL,
HARGAMA,LKA,
NAWALPARASI  EAST,NPL,
RAEBARELI UTTARPRADESH,IND,
BANDA,UGA,
MONKAYO DAVAO YER,PHL,
NAWALPARASI (WEST),NPL,
STO TOMAS DAVAD,PHL,85782.0
STO TOMAS DVO DN,PHL,87604.0
DAGUPAN CI,PHL,89328.0
KALUTHARA,LKA,77649.0
WOLDIA,ETH,93178.0
WELLAWATTA,LKA,93063.0
STO TOMAS DVO,PHL,74852.0
HAMBANTHOTA,LKA,79066.0
